version,section,function,length,matching
us.v10,.core1,func_80257A6C,104,yes
us.v10,.core1,func_80255FE4,80,yes
us.v10,.core1,func_80244608,524,yes
us.v10,.core1,mlMtxRotPitch,268,yes
us.v10,.core1,func_80246570,96,yes
us.v10,.core1,func_80250048,24,yes
us.v10,.core1,func_8024431C,420,yes
us.v10,.core1,func_8024E60C,52,yes
us.v10,.core1,func_8024FF34,256,yes
us.v10,.core1,_n_timeToSamples,96,yes
us.v10,.core1,func_8025B818,8,yes
us.v10,.core1,_guMtxIdentF_80245D44,136,yes
us.v10,.core1,guRotateF,404,yes
us.v10,.core1,__alSeqNextDelta,88,yes
us.v10,.core1,func_8024F450,92,yes
us.v10,.core1,func_8024A3C8,200,yes
us.v10,.core1,func_80240204,436,yes
us.v10,.core1,func_8024F83C,84,yes
us.v10,.core1,func_8024FDDC,104,yes
us.v10,.core1,func_80243070,476,yes
us.v10,.core1,func_8024E030,552,yes
us.v10,.core1,func_80246670,132,yes
us.v10,.core1,_loadOutputBuffer,548,yes
us.v10,.core1,func_8023DBA4,8,yes
us.v10,.core1,alCSeqTicksToSec,108,yes
us.v10,.core1,osStartThread,336,yes
us.v10,.core1,func_802582EC,124,yes
us.v10,.core1,func_80244B3C,116,yes
us.v10,.core1,func_802534CC,116,yes
us.v10,.core1,func_80255C30,168,yes
us.v10,.core1,func_80250650,576,yes
us.v10,.core1,func_802478C0,108,yes
us.v10,.core1,set_prim_color,28,yes
us.v10,.core1,func_80245BE4,352,yes
us.v10,.core1,func_80255978,8,yes
us.v10,.core1,mlMtxRotYaw,252,yes
us.v10,.core1,func_8025D7C0,112,yes
us.v10,.core1,func_802444C0,212,yes
us.v10,.core1,func_8024D1EC,196,yes
us.v10,.core1,__osEnqueueAndYield,256,yes
us.v10,.core1,func_8024587C,44,yes
us.v10,.core1,alSeqTicksToSec,84,yes
us.v10,.core1,__ll_mod,156,yes
us.v10,.core1,alCSPSetBank,52,yes
us.v10,.core1,__osSpRawStartDma,140,yes
us.v10,.core1,ml_max_w,28,yes
us.v10,.core1,func_802539AC,172,yes
us.v10,.core1,n_alInit,76,yes
us.v10,.core1,__osEnqueueThread,72,yes
us.v10,.core1,alCSeqNew,276,yes
us.v10,.core1,_heap_sortEmptyBlock,288,yes
us.v10,.core1,func_8025947C,216,yes
us.v10,.core1,__osPiCreateAccessQueue,80,yes
us.v10,.core1,corrupted,488,yes
us.v10,.core1,func_8024FA6C,44,yes
us.v10,.core1,func_80251060,12,yes
us.v10,.core1,func_80240C30,64,yes
us.v10,.core1,func_8024575C,104,yes
us.v10,.core1,func_802546DC,8,yes
us.v10,.core1,__freeParam,24,yes
us.v10,.core1,mlDiffDegF,124,yes
us.v10,.core1,func_8024C6A0,196,yes
us.v10,.core1,alSavePull,140,yes
us.v10,.core1,mlMtxRotRoll,268,yes
us.v10,.core1,func_802453DC,192,yes
us.v10,.core1,alFilterNew,28,yes
us.v10,.core1,func_80244FC0,284,yes
us.v10,.core1,func_8025F510,88,yes
us.v10,.core1,alLink,36,yes
us.v10,.core1,__osContAddressCrc,176,yes
us.v10,.core1,alEvtqFlushType,172,yes
us.v10,.core1,func_8025235C,216,yes
us.v10,.core1,func_80257C48,24,yes
us.v10,.core1,func_80250060,20,yes
us.v10,.core1,alCSeqGetTicks,8,yes
us.v10,.core1,func_8024CE60,20,yes
us.v10,.core1,__osContGetInitData,208,yes
us.v10,.core1,func_8024C964,624,yes
us.v10,.core1,func_80264240,96,yes
us.v10,.core1,alN_PVoiceNew,296,yes
us.v10,.core1,func_8024C4E8,16,yes
us.v10,.core1,func_80259430,76,yes
us.v10,.core1,func_8024D2B0,196,yes
us.v10,.core1,func_802598B0,100,yes
us.v10,.core1,func_80250930,92,yes
us.v10,.core1,DEBUG_use_special_bootmap,8,yes
us.v10,.core1,func_8025106C,32,yes
us.v10,.core1,func_80257680,120,yes
us.v10,.core1,func_8023DB74,48,yes
us.v10,.core1,draw_sprite_ci8,720,yes
us.v10,.core1,func_8024E3A8,120,yes
us.v10,.core1,func_8024F764,96,yes
us.v10,.core1,func_802500CC,40,yes
us.v10,.core1,func_80257A44,40,yes
us.v10,.core1,draw_sprite_ci4,672,yes
us.v10,.core1,alSeqGetLoc,28,yes
us.v10,.core1,osGetCount,16,yes
us.v10,.core1,func_8025A2FC,140,yes
us.v10,.core1,__osSpGetStatus,12,yes
us.v10,.core1,func_80246794,176,yes
us.v10,.core1,func_8024776C,172,yes
us.v10,.core1,__ull_rshift,44,yes
us.v10,.core1,func_80247D80,420,yes
us.v10,.core1,func_8024FB60,44,yes
us.v10,.core1,func_802588B0,44,yes
us.v10,.core1,bzero,160,yes
us.v10,.core1,mlMtxTranslate,184,yes
us.v10,.core1,func_8024CC00,8,yes
us.v10,.core1,osViSetMode,104,yes
us.v10,.core1,alUnlink,48,yes
us.v10,.core1,__n_vsDelta,36,yes
us.v10,.core1,func_8024BDA0,12,yes
us.v10,.core1,func_80249F34,848,yes
us.v10,.core1,func_80246A84,136,yes
us.v10,.core1,func_8024CF10,196,yes
us.v10,.core1,func_80252FC8,72,yes
us.v10,.core1,mlMtxApply,40,yes
us.v10,.core1,func_8024C5CC,36,yes
us.v10,.core1,func_8024E2FC,172,yes
us.v10,.core1,func_8025AA48,116,yes
us.v10,.core1,gu_sqrtf,8,yes
us.v10,.core1,func_80251C20,88,yes
us.v10,.core1,func_8025A2B0,40,yes
us.v10,.core1,func_80240874,60,yes
us.v10,.core1,osContStartReadData,196,yes
us.v10,.core1,func_8024C5F0,176,yes
us.v10,.core1,func_8026A2E0,1348,yes
us.v10,.core1,func_80248330,136,yes
us.v10,.core1,func_8024E5A8,64,yes
us.v10,.core1,mlMtxScale_xyz,192,yes
us.v10,.core1,func_80244594,24,yes
us.v10,.core1,func_802450DC,200,yes
us.v10,.core1,func_80253050,308,yes
us.v10,.core1,func_80247738,12,yes
us.v10,.core1,func_80251878,336,yes
us.v10,.core1,func_80253EC4,32,yes
us.v10,.core1,osAiGetLength,12,yes
us.v10,.core1,func_8025975C,172,yes
us.v10,.core1,func_8025A6EC,32,yes
us.v10,.core1,mlMtxScale,176,yes
us.v10,.core1,alEvtqNextEvent,140,yes
us.v10,.core1,__ll_rshift,44,yes
us.v10,.core1,func_8024CE18,40,yes
us.v10,.core1,__osProbeTLB,192,yes
us.v10,.core1,ml_vec3f_set_length,144,yes
us.v10,.core1,func_80245F34,132,yes
us.v10,.core1,__osRepairPackId,1048,yes
us.v10,.core1,osWriteBackDCacheAll,48,yes
us.v10,.core1,func_8024BFA0,12,yes
us.v10,.core1,func_80250E94,300,yes
us.v10,.core1,func_8024F224,192,yes
us.v10,.core1,rarezip_init,20,yes
us.v10,.core1,__osCleanupThread,16,yes
us.v10,.core1,ml_vec3f_diff,52,yes
us.v10,.core1,func_80255CD8,8,yes
us.v10,.core1,func_80254084,356,yes
us.v10,.core1,func_8024F3F4,12,yes
us.v10,.core1,snspayload_rewind_outgoing,12,yes
us.v10,.core1,snspayload_get_next_key,84,yes
us.v10,.core1,func_8025496C,32,yes
us.v10,.core1,func_8024824C,228,yes
us.v10,.core1,func_8024AF00,72,yes
us.v10,.core1,pfsManager_readData,60,yes
us.v10,.core1,func_80247818,168,yes
us.v10,.core1,__osDispatchThread,380,yes
us.v10,.core1,func_8025A4C4,152,yes
us.v10,.core1,n_alSynFreeVoice,156,yes
us.v10,.core1,func_80252434,188,yes
us.v10,.core1,mlMtxRotate,56,yes
us.v10,.core1,__alCSeqNextDelta,360,yes
us.v10,.core1,__osSetFpcCsr,16,yes
us.v10,.core1,__ull_rem,60,yes
us.v10,.core1,osPiGetCmdQueue,40,yes
us.v10,.core1,n_alEnvmixerParam,160,yes
us.v10,.core1,corrupted_init,436,yes
us.v10,.core1,__osRestoreInt,32,yes
us.v10,.core1,_collectPVoices,96,yes
us.v10,.core1,func_80258780,60,yes
us.v10,.core1,func_80259B8C,68,yes
us.v10,.core1,func_80252A38,184,yes
us.v10,.core1,func_80245314,140,yes
us.v10,.core1,func_8025A5AC,288,yes
us.v10,.core1,func_80252F8C,60,yes
us.v10,.core1,func_8024CDF8,32,yes
us.v10,.core1,func_80252D8C,80,yes
us.v10,.core1,initOsc,284,yes
us.v10,.core1,func_8024730C,116,yes
us.v10,.core1,osDpGetStatus,12,yes
us.v10,.core1,func_80244958,32,yes
us.v10,.core1,func_8025A388,168,yes
us.v10,.core1,osViSwapBuffer,80,yes
us.v10,.core1,func_802555C4,12,yes
us.v10,.core1,func_80253190,120,yes
us.v10,.core1,__osGetId,604,yes
us.v10,.core1,func_80257424,368,yes
us.v10,.core1,func_8025A8E4,32,yes
us.v10,.core1,func_80247CEC,148,yes
us.v10,.core1,func_8024F180,48,yes
us.v10,.core1,func_8024C1DC,32,yes
us.v10,.core1,func_8025A430,148,yes
us.v10,.core1,func_80256D0C,280,yes
us.v10,.core1,__heap_align,32,yes
us.v10,.core1,__n_seqpReleaseVoice,296,yes
us.v10,.core1,func_80256E24,288,yes
us.v10,.core1,func_8025F570,80,yes
us.v10,.core1,func_802546FC,20,yes
us.v10,.core1,func_80255D0C,24,yes
us.v10,.core1,func_80255D44,20,yes
us.v10,.core1,__osPiGetAccess,68,yes
us.v10,.core1,inflate_stored,408,yes
us.v10,.core1,func_8025A23C,116,yes
us.v10,.core1,func_8024F758,12,yes
us.v10,.core1,alCSPSetVol,60,yes
us.v10,.core1,alSeqFileNew,64,yes
us.v10,.core1,func_8024DDA8,12,yes
us.v10,.core1,__osCheckPackId,408,yes
us.v10,.core1,func_80240A94,52,yes
us.v10,.core1,func_80255D70,232,yes
us.v10,.core1,func_80254630,40,yes
us.v10,.core1,guNormalize,132,yes
us.v10,.core1,func_8024F328,28,yes
us.v10,.core1,func_8025C240,72,yes
us.v10,.core1,osGetThreadPri,24,yes
us.v10,.core1,func_80254BD0,200,yes
us.v10,.core1,func_80259384,124,yes
us.v10,.core1,func_80259B14,120,yes
us.v10,.core1,guRotateRPYF,324,yes
us.v10,.core1,func_802517F8,128,yes
us.v10,.core1,func_802458A8,56,yes
us.v10,.core1,func_80256C60,172,yes
us.v10,.core1,guOrtho,104,yes
us.v10,.core1,osEPiRawWriteIo,76,yes
us.v10,.core1,ml_vec3w_to_vec3f,64,yes
us.v10,.core1,func_80247978,108,yes
us.v10,.core1,func_802476EC,52,yes
us.v10,.core1,__osSiGetAccess,68,yes
us.v10,.core1,func_802501A0,96,yes
us.v10,.core1,alCents2Ratio,80,yes
us.v10,.core1,func_8024C428,192,yes
us.v10,.core1,func_80249CEC,244,yes
us.v10,.core1,n_alSynAllocVoice,496,yes
us.v10,.core1,func_80253F74,32,yes
us.v10,.core1,ml_vec3f_dot_product,48,yes
us.v10,.core1,snspayload_init_new_payload,100,yes
us.v10,.core1,func_8024A284,324,yes
us.v10,.core1,alCSPStop,48,yes
us.v10,.core1,func_80250474,188,yes
us.v10,.core1,func_8025AE0C,68,yes
us.v10,.core1,func_80250530,212,yes
us.v10,.core1,ml_map_f,228,yes
us.v10,.core1,defrag_asset,80,yes
us.v10,.core1,func_8023DCDC,24,yes
us.v10,.core1,inflate_codes,1228,yes
us.v10,.core1,func_802473B4,428,yes
us.v10,.core1,__osSetSR,16,yes
us.v10,.core1,guScale,68,yes
us.v10,.core1,osViSetEvent,108,yes
us.v10,.core1,func_802499BC,20,yes
us.v10,.core1,osEepromLongWrite,292,yes
us.v10,.core1,alInit,52,yes
us.v10,.core1,func_80245DCC,360,yes
us.v10,.core1,__osInsertTimer,392,yes
us.v10,.core1,func_8024E6E0,60,yes
us.v10,.core1,min_f,40,yes
us.v10,.core1,func_80252AF0,280,yes
us.v10,.core1,func_802485BC,12,yes
us.v10,.core1,func_80259328,92,yes
us.v10,.core1,__osResetGlobalIntMask,88,yes
us.v10,.core1,alMainBusParam,48,yes
us.v10,.core1,snspayload_contains_key,116,yes
us.v10,.core1,_timeToSamples,88,yes
us.v10,.core1,func_802453A0,60,yes
us.v10,.core1,n_alSeqEvent,428,yes
us.v10,.core1,func_8024C584,36,yes
us.v10,.core1,func_80250200,352,yes
us.v10,.core1,func_802405F0,356,no
us.v10,.core1,func_80255888,80,yes
us.v10,.core1,func_802409C0,180,yes
us.v10,.core1,func_802576F8,68,yes
us.v10,.core1,spriteGetFramePtr,36,yes
us.v10,.core1,osPiReadIo,64,yes
us.v10,.core1,alMainBusNew,84,yes
us.v10,.core1,func_8025484C,76,yes
us.v10,.core1,func_8025AC20,92,yes
us.v10,.core1,func_80244190,396,no
us.v10,.core1,func_80250104,108,yes
us.v10,.core1,__n_voiceNeedsNoteKill,168,yes
us.v10,.core1,func_80241490,1176,yes
us.v10,.core1,n_alResampleParam,36,yes
us.v10,.core1,func_8023FA64,184,yes
us.v10,.core1,_saveBuffer,392,yes
us.v10,.core1,n_alResamplePull,432,yes
us.v10,.core1,n_alAuxBusPull,164,yes
us.v10,.core1,func_80243F84,96,yes
us.v10,.core1,func_80251308,156,yes
us.v10,.core1,func_80245A7C,360,yes
us.v10,.core1,_frexpf,236,yes
us.v10,.core1,func_8024DD0C,40,yes
us.v10,.core1,__cosf,360,yes
us.v10,.core1,func_8024A8DC,76,yes
us.v10,.core1,func_8025A788,84,yes
us.v10,.core1,func_8024CE74,156,yes
us.v10,.core1,n_alSynSetFXMix,136,yes
us.v10,.core1,func_80247720,12,yes
us.v10,.core1,alCSPSetTempo,100,yes
us.v10,.core1,osAiSetFrequency,352,yes
us.v10,.core1,get_loaded_overlay_id,12,yes
us.v10,.core1,func_802510B0,8,yes
us.v10,.core1,osWritebackDCache,128,yes
us.v10,.core1,func_80253010,36,yes
us.v10,.core1,osContSetCh,100,yes
us.v10,.core1,func_8023E060,12,yes
us.v10,.core1,func_8024FB8C,144,yes
us.v10,.core1,__osSiDeviceBusy,44,yes
us.v10,.core1,load_file_blocks,124,yes
us.v10,.core1,osMotorStart,364,yes
us.v10,.core1,__osLeoInterrupt,1700,yes
us.v10,.core1,free,128,yes
us.v10,.core1,func_8023DB68,12,yes
us.v10,.core1,func_8024DDCC,12,yes
us.v10,.core1,osPiStartDma,268,yes
us.v10,.core1,func_8024CCC4,184,yes
us.v10,.core1,inflate_block,288,yes
us.v10,.core1,__osInitialize_common,652,yes
us.v10,.core1,osAiSetNextBuffer,168,yes
us.v10,.core1,n_alLoadParam,448,yes
us.v10,.core1,pfsManager_getStartReadData,64,yes
us.v10,.core1,osCreateViManager,392,yes
us.v10,.core1,__n_freeParam,32,yes
us.v10,.core1,func_8023DCF4,24,yes
us.v10,.core1,sns_write_payload_over_heap,264,yes
us.v10,.core1,n_alSynSetVol,148,yes
us.v10,.core1,func_8025425C,152,yes
us.v10,.core1,n_alAudioFrame,1384,yes
us.v10,.core1,osContGetReadData,168,yes
us.v10,.core1,func_8024C764,36,yes
us.v10,.core1,func_8023E00C,12,yes
us.v10,.core1,alSynDelete,8,yes
us.v10,.core1,func_80253420,8,yes
us.v10,.core1,func_802579B0,148,yes
us.v10,.core1,func_80254464,8,yes
us.v10,.core1,func_80251B5C,112,yes
us.v10,.core1,osDestroyThread,248,yes
us.v10,.core1,func_8024A868,12,yes
us.v10,.core1,func_80250890,80,yes
us.v10,.core1,alResampleNew,136,yes
us.v10,.core1,func_802575BC,92,yes
us.v10,.core1,guLookAtReflectF,1088,yes
us.v10,.core1,func_802512FC,12,yes
us.v10,.core1,func_802586B0,88,yes
us.v10,.core1,func_8024F3C4,48,yes
us.v10,.core1,func_8024F1F0,52,yes
us.v10,.core1,__osCheckId,252,yes
us.v10,.core1,mlAbsF,48,yes
us.v10,.core1,func_8024E67C,28,yes
us.v10,.core1,func_80255980,32,yes
us.v10,.core1,func_802510F0,128,yes
us.v10,.core1,func_80253FB4,52,yes
us.v10,.core1,__osViSwapContext,860,yes
us.v10,.core1,pfsManager_getFrameMesgQ,12,yes
us.v10,.core1,alResampleParam,236,yes
us.v10,.core1,ml_vec3f_clear,24,yes
us.v10,.core1,func_8023E018,72,yes
us.v10,.core1,func_8023FFAC,40,yes
us.v10,.core1,func_8024C4F8,16,yes
us.v10,.core1,func_8024E5E8,36,yes
us.v10,.core1,pfsManager_handle,172,yes
us.v10,.core1,func_80247380,52,yes
us.v10,.core1,snspayload_append_key_to_outgoing_payload,40,yes
us.v10,.core1,ml_vec3h_to_vec3f,64,yes
us.v10,.core1,func_80250170,48,yes
us.v10,.core1,func_80244050,192,yes
us.v10,.core1,__osContRamRead,540,yes
us.v10,.core1,func_8024F7C4,120,yes
us.v10,.core1,heap_findLargestEmptyBlock,100,yes
us.v10,.core1,guPerspective,88,yes
us.v10,.core1,func_8024A8AC,48,yes
us.v10,.core1,func_802500F4,8,yes
us.v10,.core1,func_80246D78,648,yes
us.v10,.core1,ml_3f_normalize,136,yes
us.v10,.core1,func_8024ADF0,132,yes
us.v10,.core1,func_8024F4AC,44,yes
us.v10,.core1,alCSeqNextEvent,760,yes
us.v10,.core1,func_80253428,128,no
us.v10,.core1,ml_vec3f_set_length_copy,132,yes
us.v10,.core1,__osPfsSelectBank,108,yes
us.v10,.core1,alEnvmixerPull,1588,yes
us.v10,.core1,func_8025276C,532,no
us.v10,.core1,ml_cos_deg,48,yes
us.v10,.core1,__n_vsVol,164,yes
us.v10,.core1,func_80250C84,264,yes
us.v10,.core1,func_8025ABB8,104,yes
us.v10,.core1,func_80257594,40,yes
us.v10,.core1,func_8025AFB0,8,yes
us.v10,.core1,__osDisableInt,32,yes
us.v10,.core1,func_8025456C,156,yes
us.v10,.core1,__n_vsPan,80,yes
us.v10,.core1,osSendMesg,332,yes
us.v10,.core1,__osSiCreateAccessQueue,80,yes
us.v10,.core1,comusic_8025AB44,52,yes
us.v10,.core1,func_8025778C,280,yes
us.v10,.core1,func_8024C2F8,272,yes
us.v10,.core1,__ull_divremi,96,yes
us.v10,.core1,func_80259914,128,yes
us.v10,.core1,draw_sprite_ia8,540,yes
us.v10,.core1,__ull_div,60,yes
us.v10,.core1,osEepromWrite,548,yes
us.v10,.core1,func_80258CDC,140,yes
us.v10,.core1,draw_sprite_ia4,628,yes
us.v10,.core1,func_80253400,12,yes
us.v10,.core1,alFxNew,1084,yes
us.v10,.core1,alCSeqNewMarker,364,yes
us.v10,.core1,func_80246B94,152,yes
us.v10,.core1,alSeqSetLoc,28,yes
us.v10,.core1,func_802549BC,164,yes
us.v10,.core1,osInvalICache,128,yes
us.v10,.core1,osCreateMesgQueue,44,yes
us.v10,.core1,ml_vec3f_roll_rotate_copy,148,yes
us.v10,.core1,guOrthoF,340,yes
us.v10,.core1,func_8023E000,12,yes
us.v10,.core1,sns_commit_collected_flags,412,yes
us.v10,.core1,alCSeqSetLoc,160,yes
us.v10,.core1,func_80255774,276,yes
us.v10,.core1,func_80259F7C,392,yes
us.v10,.core1,alSeqSecToTicks,228,yes
us.v10,.core1,func_8024E668,20,yes
us.v10,.core1,func_80258A4C,320,yes
us.v10,.core1,alSeqNextEvent,388,yes
us.v10,.core1,pfsManager_init,208,yes
us.v10,.core1,__osAiDeviceBusy,48,yes
us.v10,.core1,func_80247934,68,yes
us.v10,.core1,func_80257CC0,56,yes
version,section,function,length,matching
us.v10,.core2,func_8028B750,164,yes
us.v10,.core2,func_8034D554,224,yes
us.v10,.core2,func_80342070,76,yes
us.v10,.core2,func_8034CC50,184,yes
us.v10,.core2,func_8030CA60,276,yes
us.v10,.core2,func_80289F70,36,yes
us.v10,.core2,func_803233F8,260,yes
us.v10,.core2,func_8030E244,60,yes
us.v10,.core2,func_802FB238,12,yes
us.v10,.core2,func_803463D4,32,yes
us.v10,.core2,func_802F35FC,32,yes
us.v10,.core2,func_8032970C,120,yes
us.v10,.core2,func_8029B0C0,92,yes
us.v10,.core2,func_8028ACD8,140,yes
us.v10,.core2,gcbound_alpha,72,yes
us.v10,.core2,anim_802897D4,56,yes
us.v10,.core2,gcparade_8031B4F4,40,yes
us.v10,.core2,func_80353580,32,yes
us.v10,.core2,func_80287B84,212,yes
us.v10,.core2,func_802FC0D8,696,yes
us.v10,.core2,func_80288B34,44,yes
us.v10,.core2,func_80288058,24,yes
us.v10,.core2,func_8028FAEC,60,yes
us.v10,.core2,levelSpecificFlags_get,40,yes
us.v10,.core2,func_8034C344,132,yes
us.v10,.core2,func_802FCFC4,36,yes
us.v10,.core2,bsbpeck_update,568,yes
us.v10,.core2,func_802A664C,164,yes
us.v10,.core2,func_8030E6A4,48,yes
us.v10,.core2,gcpausemenu_defrag,96,yes
us.v10,.core2,func_802DC188,128,yes
us.v10,.core2,func_80347C70,8,yes
us.v10,.core2,func_80322F9C,32,yes
us.v10,.core2,func_802C09E0,8,yes
us.v10,.core2,func_802BEC60,160,yes
us.v10,.core2,bsbshock_end,96,yes
us.v10,.core2,func_802BA2D0,36,yes
us.v10,.core2,bsbee_drone_end,40,yes
us.v10,.core2,func_8032DF24,28,yes
us.v10,.core2,func_8031D790,36,yes
us.v10,.core2,func_802AECE4,228,yes
us.v10,.core2,func_803546E8,436,yes
us.v10,.core2,bsbtrot_ow_update,188,yes
us.v10,.core2,func_802A4A40,56,yes
us.v10,.core2,func_8033E840,36,yes
us.v10,.core2,func_802C7B6C,32,yes
us.v10,.core2,func_802D6750,44,yes
us.v10,.core2,anim_8028980C,12,yes
us.v10,.core2,func_8030C8F4,20,yes
us.v10,.core2,func_802900FC,12,yes
us.v10,.core2,__overlay_ttc_update,32,yes
us.v10,.core2,func_80347DE4,8,yes
us.v10,.core2,chBottlesBonus_func_802DEA74,24,yes
us.v10,.core2,func_802BA434,44,yes
us.v10,.core2,func_8035D1F0,208,yes
us.v10,.core2,func_803225B0,44,yes
us.v10,.core2,func_802889F4,236,yes
us.v10,.core2,func_803531C8,768,yes
us.v10,.core2,func_802A87C0,76,yes
us.v10,.core2,print_bold_spaced,60,yes
us.v10,.core2,func_8034A964,100,yes
us.v10,.core2,func_8032190C,12,yes
us.v10,.core2,func_802FC8C0,88,yes
us.v10,.core2,func_8035911C,68,yes
us.v10,.core2,func_802E2D20,276,yes
us.v10,.core2,func_8034CF6C,8,yes
us.v10,.core2,commonParticleType_getInitMethod,28,yes
us.v10,.core2,func_80298464,60,yes
us.v10,.core2,func_8030D10C,516,yes
us.v10,.core2,func_8034F268,132,yes
us.v10,.core2,func_80297094,328,yes
us.v10,.core2,bsjig_jiggy_end,416,yes
us.v10,.core2,func_8034B968,44,yes
us.v10,.core2,func_802FB104,88,yes
us.v10,.core2,chBeeSwarm_802CF040,308,yes
us.v10,.core2,func_802A2790,128,yes
us.v10,.core2,func_80299E90,36,yes
us.v10,.core2,func_80315BC0,92,yes
us.v10,.core2,func_802EBAE0,604,yes
us.v10,.core2,climbGetBottomY,12,yes
us.v10,.core2,bsclaw_init,112,yes
us.v10,.core2,func_802C1DA8,8,yes
us.v10,.core2,func_8031F1A8,36,yes
us.v10,.core2,func_802D683C,48,yes
us.v10,.core2,func_803420BC,232,yes
us.v10,.core2,func_80330DA4,32,yes
us.v10,.core2,mumboscore_get_total,80,yes
us.v10,.core2,func_802BB200,44,yes
us.v10,.core2,should_shoot_egg,60,yes
us.v10,.core2,func_802E07C0,32,yes
us.v10,.core2,func_8029099C,40,yes
us.v10,.core2,func_802DC320,272,yes
us.v10,.core2,func_80290A6C,212,yes
us.v10,.core2,func_80329354,48,yes
us.v10,.core2,func_8032A5F8,176,yes
us.v10,.core2,func_8029DFEC,12,yes
us.v10,.core2,func_80294574,36,yes
us.v10,.core2,bsbshock_charge_update,692,yes
us.v10,.core2,func_802E1B24,172,yes
us.v10,.core2,func_802AFBAC,12,yes
us.v10,.core2,marker_free,52,yes
us.v10,.core2,func_8033A928,64,yes
us.v10,.core2,yaw_applyIdeal,20,yes
us.v10,.core2,func_802E4B50,188,yes
us.v10,.core2,func_8029E070,32,yes
us.v10,.core2,particleEmitter_setModel,84,yes
us.v10,.core2,func_802DB220,68,yes
us.v10,.core2,bsant_fall_end,32,yes
us.v10,.core2,func_80344E18,36,yes
us.v10,.core2,func_8033C070,308,yes
us.v10,.core2,func_80315C1C,116,yes
us.v10,.core2,func_802915F8,12,yes
us.v10,.core2,bsblongleg_slide_init,264,yes
us.v10,.core2,func_802EA190,24,yes
us.v10,.core2,func_8030C33C,968,yes
us.v10,.core2,bsjump_update,704,yes
us.v10,.core2,func_803541D8,412,yes
us.v10,.core2,func_803234FC,68,yes
us.v10,.core2,func_80289EBC,12,yes
us.v10,.core2,func_8028FA14,32,yes
us.v10,.core2,func_802C1B2C,620,yes
us.v10,.core2,func_802F55A8,48,yes
us.v10,.core2,func_802D7930,44,yes
us.v10,.core2,func_802D7BE8,60,yes
us.v10,.core2,func_803246B4,56,yes
us.v10,.core2,animctrl_free,44,yes
us.v10,.core2,_player_getAnimCtrlPtr,12,yes
us.v10,.core2,chwadingboots_802D6E54,64,yes
us.v10,.core2,func_8031E71C,36,yes
us.v10,.core2,func_8033A064,12,yes
us.v10,.core2,func_802EAD5C,376,yes
us.v10,.core2,func_80294560,20,yes
us.v10,.core2,func_80294A40,12,yes
us.v10,.core2,func_802AE874,48,yes
us.v10,.core2,func_803406D4,32,yes
us.v10,.core2,func_80350BC8,52,yes
us.v10,.core2,func_80346448,36,yes
us.v10,.core2,func_802BAC1C,60,yes
us.v10,.core2,func_802E632C,48,yes
us.v10,.core2,func_8030CDE4,388,yes
us.v10,.core2,fxcommon2score_free,56,yes
us.v10,.core2,playerModel_80292578,36,yes
us.v10,.core2,func_802BCE94,48,yes
us.v10,.core2,func_802C61C0,128,yes
us.v10,.core2,func_8031F950,36,yes
us.v10,.core2,bsbwhirl_walk_update,224,yes
us.v10,.core2,func_8029279C,64,yes
us.v10,.core2,pitch_get,12,yes
us.v10,.core2,func_802E49E0,16,yes
us.v10,.core2,func_8029B890,160,yes
us.v10,.core2,bsturn_end,80,yes
us.v10,.core2,func_802A8A40,152,yes
us.v10,.core2,func_8031E3E0,36,yes
us.v10,.core2,func_80298564,40,yes
us.v10,.core2,func_802C7650,32,yes
us.v10,.core2,func_802987B4,16,yes
us.v10,.core2,func_802EA3A0,12,yes
us.v10,.core2,func_802F39D8,136,yes
us.v10,.core2,func_8029C9C0,212,yes
us.v10,.core2,func_80287F7C,28,yes
us.v10,.core2,func_8032417C,288,yes
us.v10,.core2,func_802BA128,176,yes
us.v10,.core2,func_8028913C,16,yes
us.v10,.core2,func_802E2630,116,yes
us.v10,.core2,func_80354998,640,yes
us.v10,.core2,func_8033D17C,64,yes
us.v10,.core2,__spawnQueue_add_1,180,yes
us.v10,.core2,func_80343DEC,52,yes
us.v10,.core2,func_803465DC,8,yes
us.v10,.core2,func_802C939C,840,yes
us.v10,.core2,func_802C2250,8,yes
us.v10,.core2,func_8031F878,36,yes
us.v10,.core2,func_802D48F0,56,yes
us.v10,.core2,func_8029F440,40,yes
us.v10,.core2,func_803591E8,340,yes
us.v10,.core2,func_802DC8F0,16,yes
us.v10,.core2,func_8033A9A8,60,yes
us.v10,.core2,func_80345274,448,yes
us.v10,.core2,func_8029A990,172,yes
us.v10,.core2,func_802B9E48,20,yes
us.v10,.core2,func_802BF174,88,yes
us.v10,.core2,func_802AAE4C,40,yes
